name,age,gender,course,year,attendance,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,backlog_count,event_participation,dropout_thought,avg_gpa,event_score,has_backlog,gpa_trend,risk_probability,predicted_risk_probability
Dhruv Deshmukh,18,1,2,0,72.58,5.32,6.995,7.52,7.72,5.09,0.0,rarely,0,6.528999999999999,1,0,-0.23000000000000043,0.43572350451721353,0.43034143145890286
Yash Naik,20,0,1,0,74.61,5.6,8.89,5.2,7.27,6.26,0.0,rarely,0,6.644,1,0,0.6600000000000001,0.41277726085782024,0.4146898521028211
Meera Nair,22,1,4,2,80.8,6.95,6.67,8.37,9.51,5.83,1.0,rarely,0,7.465999999999999,1,1,-1.12,0.3612570159378096,0.3642563307608269
Rudra Kadam,20,1,3,1,94.0,5.83,6.86,6.33,5.81,7.89,1.0,regularly,0,6.544,3,1,2.0599999999999996,0.29246330702044004,0.30464321882290296
Krishna Lokhande,20,1,2,0,42.09,7.0,7.06,6.61,7.66,8.26,0.0,rarely,0,7.318,1,0,1.2599999999999998,0.4782693519824714,0.5050526049395436
Shaurya Singh,21,1,3,1,87.78,7.01,8.24,8.15,8.38,6.25,0.0,rarely,0,7.606,1,0,-0.7599999999999998,0.23798661344058583,0.23751023026865337
Trisha Inamdar,22,1,2,2,78.03,7.71,5.75,8.19,8.63,7.86,3.0,never,0,7.628,0,1,0.15000000000000036,0.5643815469580095,0.561562064958766
Reyansh Arora,21,0,0,2,84.69,5.98,7.47,5.92,6.75,7.62,1.0,regularly,0,6.747999999999999,3,1,1.6399999999999997,0.3098868445538315,0.31300565452047174
Nandini Kulkarni,22,0,2,1,72.58,8.41,6.48,6.63,5.41,6.11,2.0,never,0,6.608,0,1,-2.3,0.636341807485668,0.6364767569983396
Shruti Jain,21,0,2,1,86.83,6.88,6.995,7.13,8.71,5.91,0.0,rarely,0,7.125,1,0,-0.9699999999999998,0.30001200588288257,0.29683075117157254
Monika Patankar,19,0,3,2,74.11,9.22,6.995,6.49,7.3,6.55,1.0,rarely,0,7.311,1,1,-2.670000000000001,0.40998589308761285,0.41127396329938826
Prisha Thakur,19,1,3,2,61.9,7.99,6.6,7.0,9.1,4.59,1.0,never,1,7.056,0,1,-3.4000000000000004,0.555602245100099,0.5522534924249152
Tanya Mhatre,18,0,1,2,69.24,6.09,10.0,7.5,7.74,8.37,1.0,occasionally,0,7.9399999999999995,2,1,2.2799999999999994,0.2963652189572891,0.2984637420526872
Arnav Chitale,19,1,1,0,100.0,6.87,8.14,5.81,4.98,8.1,0.0,occasionally,0,6.779999999999999,2,0,1.2299999999999995,0.2221088333283309,0.24413895396659052
Karan Fernandes,20,1,4,1,72.58,6.09,6.0,5.02,9.12,7.01,1.0,occasionally,0,6.647999999999999,2,1,0.9199999999999999,0.4364438574901703,0.4394828226282746
Simran Trivedi,21,1,2,0,98.2,5.36,5.82,8.38,8.53,8.26,2.0,never,0,7.2700000000000005,0,1,2.8999999999999995,0.44151634300807385,0.44093397514752447
Krupa Chavan,20,1,4,0,79.91,7.59,6.6,6.1,4.19,7.08,1.0,occasionally,0,6.312,2,1,-0.5099999999999998,0.44378245340216704,0.43232958571853375
Yash Patil,19,1,2,1,72.58,6.53,7.23,6.51,5.92,6.91,1.0,occasionally,0,6.620000000000002,2,1,0.3799999999999999,0.4398055046973014,0.44057954352207174
Reyansh Verma,18,1,1,1,73.49,4.64,6.28,7.59,7.92,7.98,2.0,regularly,0,6.882,3,1,3.3400000000000007,0.4192604376144311,0.4163629206325047
Bhakti Nair,18,0,1,2,100.0,8.15,7.99,7.14,4.48,4.93,1.0,regularly,0,6.537999999999999,3,1,-3.2200000000000006,0.2661704235075187,0.2948702351456121
Dev Kadam,19,0,3,0,96.03,6.68,6.995,6.64,6.02,7.01,0.0,never,0,6.669,0,0,0.33000000000000007,0.3733679502956448,0.37975430003301536
Sejal Chitale,18,0,0,2,57.26,5.76,4.54,8.87,6.79,7.29,3.0,regularly,1,6.65,3,1,1.5300000000000002,0.5952216586127203,0.6027086820915938
Shivansh George,21,0,2,2,57.21,8.17,5.45,5.57,7.69,7.01,3.0,regularly,1,6.7780000000000005,3,1,-1.1600000000000001,0.5800792388270253,0.5807126123095371
Myra George,22,0,3,2,99.01,6.53,6.995,5.54,7.93,7.62,1.0,regularly,0,6.923,3,1,1.0899999999999999,0.2244049584296304,0.2311519052672906
Kiara Varghese,20,1,1,1,82.94,8.42,5.6,7.0,7.27,7.76,4.0,rarely,0,7.209999999999999,1,1,-0.6600000000000001,0.6074676591529851,0.5859065568325967
Rudra Shinde,22,1,1,2,59.59,7.42,7.74,7.67,7.6,6.15,1.0,occasionally,0,7.316,2,1,-1.2699999999999996,0.41472821682624483,0.40664453014228386
Bhavesh Tiwari,22,0,2,2,81.49,7.16,6.12,4.37,6.97,5.28,0.0,occasionally,0,5.98,2,0,-1.88,0.4014917309481646,0.39214825802584524
Manav Mittal,19,1,1,2,82.31,7.92,7.17,7.4,7.1,7.82,3.0,rarely,0,7.482000000000001,1,1,-0.09999999999999964,0.502611279526968,0.5238184175550891
Mansi Banerjee,22,0,0,2,79.01,4.64,8.39,5.64,6.1,8.0,3.0,occasionally,0,6.554,2,1,3.3600000000000003,0.5688537383317825,0.5666478385031833
Gauri Singh,22,0,1,1,68.69,5.13,6.07,9.22,6.14,6.88,1.0,occasionally,0,6.688000000000001,2,1,1.75,0.44915508599213605,0.44363173638770204
Pranav Trivedi,20,0,1,2,67.92,7.07,4.51,4.42,9.37,7.61,0.0,regularly,0,6.595999999999999,3,0,0.54,0.32860101449710366,0.325839179847333
Pranav Kulkarni,20,1,0,2,75.9,5.64,7.85,7.16,6.94,5.44,3.0,never,0,6.606,0,1,-0.1999999999999993,0.6966713689707957,0.6929076241721716
Anjali Chaudhari,22,0,3,2,73.98,6.68,6.64,7.64,5.88,7.01,1.0,regularly,0,6.7700000000000005,3,1,0.33000000000000007,0.35546417744694886,0.35778695279358613
Rekha Pinto,20,0,0,2,79.57,8.32,5.29,7.11,8.23,7.94,1.0,occasionally,0,7.378,2,1,-0.3799999999999999,0.3173304919410511,0.3218913840912151
Hitesh Banerjee,20,1,3,2,58.99,5.83,8.45,7.48,6.05,8.05,0.0,rarely,0,7.172,1,0,2.2200000000000006,0.419710658222529,0.4218405529359275
Divya Bhatt,21,1,0,2,79.23,6.11,4.66,7.84,8.98,7.67,1.0,rarely,0,7.052,1,1,1.5599999999999996,0.4180298346189632,0.42531661152623085
Aryan Bhat,18,1,3,1,67.39,8.06,4.89,5.76,8.03,8.59,0.0,occasionally,0,7.066,2,0,0.5299999999999994,0.33458894858480653,0.3293294212299447
Yamini Gawande,21,0,0,2,73.19,6.56,6.995,7.03,5.82,7.75,1.0,occasionally,0,6.831,2,1,1.1900000000000004,0.4117267461055916,0.41006014974120736
Bhavesh Ansari,22,0,3,0,93.69,7.77,8.1,8.68,7.51,7.01,0.0,rarely,0,7.813999999999998,1,0,-0.7599999999999998,0.18640633910616217,0.19131995889087053
Sejal Shinde,22,0,3,1,86.19,6.73,7.71,3.14,7.3,7.36,3.0,regularly,0,6.448,3,1,0.6299999999999999,0.4892247201128552,0.49628390088990815
Nikhil Pawar,20,0,0,0,81.77,6.56,7.36,7.64,8.79,6.53,1.0,occasionally,0,7.3759999999999994,2,1,-0.02999999999999936,0.3076657562205481,0.3073616414149806
Nandini Desai,20,1,1,2,66.56,8.93,7.88,6.24,7.97,6.84,1.0,rarely,0,7.572,1,1,-2.09,0.41264219467539087,0.41955367473633204
Sneha Bhatt,21,0,2,2,72.2,5.16,5.85,6.79,6.95,5.95,0.0,rarely,0,6.14,1,0,0.79,0.4841372272413482,0.4763219156453394
Payal Chaudhary,18,0,0,2,73.05,6.97,7.57,5.77,8.55,7.6,0.0,never,0,7.292,0,0,0.6299999999999999,0.40203199567788217,0.3974493345066939
Hitesh Jadhav,21,1,2,0,91.1,8.21,6.995,6.92,7.52,7.46,2.0,regularly,0,7.420999999999999,3,1,-0.7500000000000009,0.27526487979109765,0.2817854487660154
Neha Jain,19,0,3,2,71.79,5.83,4.96,6.12,6.77,7.8,1.0,occasionally,0,6.296,2,1,1.9699999999999998,0.48226130804094003,0.4672566496183512
Shivansh Bose,18,1,2,1,76.73,9.04,7.99,6.01,4.48,8.25,0.0,occasionally,0,7.153999999999999,2,0,-0.7899999999999991,0.28197316685175744,0.28396936396020594
Aditi Tiwari,20,0,3,0,78.68,8.01,9.48,6.19,9.01,6.3,1.0,rarely,0,7.798,1,1,-1.71,0.330942161659213,0.34081620107703503
Deepak Rao,18,0,1,0,64.53,7.38,6.81,5.64,8.05,8.17,1.0,occasionally,0,7.209999999999999,2,1,0.79,0.4052135546417745,0.40270446001477517
Om Mishra,21,0,0,1,61.55,7.69,8.79,7.87,8.11,6.38,1.0,never,1,7.768000000000001,0,1,-1.3100000000000005,0.4716961311042409,0.4698086025960956
Dev Trivedi,21,1,0,1,72.58,4.96,5.73,8.71,6.35,7.85,0.0,rarely,0,6.720000000000001,1,0,2.8899999999999997,0.41279226821142345,0.4118528945458433
Tanvi Shaikh,19,0,1,2,72.58,5.48,5.52,7.13,6.4,6.59,2.0,occasionally,0,6.224,2,1,1.1099999999999994,0.5623855689287751,0.5465631955561466
Yash Varghese,21,1,2,2,98.98,6.11,8.69,7.04,5.95,8.7,0.0,rarely,0,7.297999999999999,1,0,2.589999999999999,0.2245400246120599,0.2395680629971973
Sara Kadam,18,0,3,1,51.76,7.33,6.995,5.56,6.22,8.58,2.0,occasionally,0,6.936999999999999,2,1,1.25,0.5705195545817452,0.564891166143246
Shruti Prajapati,18,0,4,2,77.8,6.73,3.64,5.72,7.39,7.01,3.0,rarely,1,6.098000000000001,1,1,0.27999999999999936,0.6890776480475432,0.6806786431717478
Palak Chaudhary,18,0,3,0,83.97,8.32,7.24,6.84,7.14,6.67,0.0,regularly,0,7.242,3,0,-1.6500000000000004,0.17878260347570302,0.18107380232944184
Aryan George,19,1,1,2,70.31,6.07,5.5,7.45,7.14,7.18,2.0,occasionally,0,6.668000000000001,2,1,1.1099999999999994,0.5192994567337994,0.5134996400933228
Aditi Arora,20,0,0,1,84.76,6.65,6.44,7.38,7.69,8.68,1.0,rarely,0,7.368,1,1,2.0299999999999994,0.3551940450820902,0.3587412653031807
Muskan Menon,21,1,4,2,100.0,9.58,6.91,7.0,8.64,6.89,1.0,regularly,0,7.804,3,1,-2.6900000000000004,0.11417594621364456,0.12606089653240454
Shivansh Singh,22,1,3,1,62.89,8.33,6.55,8.51,6.36,5.77,0.0,regularly,0,7.103999999999999,3,0,-2.5600000000000005,0.29025722604075993,0.2873338619574274
Aarav Pillai,22,0,3,0,77.96,7.23,7.54,7.6,5.53,6.28,1.0,rarely,0,6.836,1,1,-0.9500000000000002,0.4496803433682504,0.4491779428663052
Amit Saxena,18,0,4,1,62.8,6.7,6.84,4.43,6.76,7.87,1.0,occasionally,1,6.519999999999999,2,1,1.17,0.4958429630518956,0.4865653449144304
Khushi More,18,1,4,1,40.05,8.26,4.79,7.3,8.06,5.26,4.0,regularly,1,6.734,3,1,-3.0,0.7376564516613141,0.7354425537560997
Simran Chowdhury,21,1,2,2,78.25,8.03,6.995,7.39,6.42,6.86,1.0,occasionally,0,7.139,2,1,-1.169999999999999,0.35196746405738805,0.3560691708494319
Parth Thakur,22,0,0,1,62.42,5.54,7.94,6.92,6.98,5.67,0.0,never,1,6.609999999999999,0,0,0.1299999999999999,0.5317705675781134,0.5304566103876437
Ira Bansal,19,1,1,2,68.8,8.64,4.95,6.88,6.78,9.87,1.0,regularly,0,7.4239999999999995,3,1,1.2299999999999986,0.30026713089413815,0.30662838225818634
Vivek Arora,18,1,3,1,78.29,6.43,6.0,5.68,10.0,6.7,1.0,never,0,6.962000000000001,0,1,0.27000000000000046,0.4930966173424977,0.49663130065820393
Palak Nair,19,0,0,1,63.5,6.27,6.995,3.89,6.89,7.7,1.0,rarely,0,6.349,1,1,1.4300000000000006,0.5732508929375394,0.563673721931337
Trisha Chaudhari,21,0,3,1,70.39,6.91,6.995,7.59,8.8,7.01,2.0,rarely,0,7.461,1,1,0.09999999999999964,0.4837620434012665,0.48122639392228395
Jinal Trivedi,19,1,2,1,59.05,5.43,6.35,8.26,8.21,7.31,2.0,never,1,7.112,0,1,1.88,0.6367470060329561,0.6338028311141543
Pranav Fernandes,18,1,1,0,91.17,6.9,6.84,7.0,6.66,5.8,1.0,rarely,0,6.640000000000001,1,1,-1.1000000000000005,0.41373773148842924,0.4177034747910664
Atharva Bhosale,22,1,2,1,53.13,6.46,6.51,7.12,5.06,5.27,1.0,occasionally,1,6.084,2,1,-1.1900000000000004,0.5917249452231594,0.5659298109193734
Rohan Mhatre,21,1,2,2,63.25,9.31,7.69,7.63,5.83,5.48,1.0,regularly,0,7.188,3,1,-3.83,0.3535882582465408,0.3485885260339399
Varun Banerjee,19,0,1,2,66.4,7.6,7.84,7.4,8.1,6.42,0.0,never,0,7.4719999999999995,0,0,-1.1799999999999997,0.4103610769276946,0.4185704577902844
Ishaan Sharma,19,1,0,0,88.93,7.27,6.31,8.16,7.46,8.85,0.0,never,0,7.609999999999999,0,0,1.58,0.29235825554521716,0.2843174640004355
Shaurya Rane,21,0,0,2,70.15,8.6,8.17,7.44,5.19,6.94,0.0,occasionally,0,7.268000000000001,2,0,-1.6599999999999993,0.2979109763784253,0.2968734721305602
Shaurya Ansari,21,1,0,1,68.32,9.41,6.03,4.98,8.34,6.14,1.0,regularly,0,6.9799999999999995,3,1,-3.2700000000000005,0.35573430981180776,0.35620246824299884
Raj Bhosale,22,1,1,0,64.15,7.44,6.05,9.1,8.23,7.97,1.0,rarely,0,7.758,1,1,0.5299999999999994,0.4011615691688927,0.40716876017440534
Manav Bansal,19,1,0,1,81.72,7.11,6.29,7.97,5.93,5.65,0.0,rarely,0,6.590000000000001,1,0,-1.46,0.38724975237866543,0.3874331818641007
Sai Gokhale,21,1,1,2,68.6,9.26,7.2,5.99,6.28,8.05,1.0,rarely,0,7.356,1,1,-1.209999999999999,0.42939040129663536,0.42377401634236467
Aryan Desai,20,0,4,0,80.54,4.95,8.06,7.62,7.55,8.07,1.0,rarely,0,7.25,1,1,3.12,0.38836029654530707,0.39079182155718706
Trisha Kadam,18,1,0,2,59.03,7.46,6.81,8.34,6.92,8.01,1.0,never,1,7.508,0,1,0.5499999999999998,0.5142569859231022,0.5058241914844065
Myra Verma,19,0,3,1,72.4,7.5,6.25,7.28,7.93,6.12,2.0,regularly,0,7.016,3,1,-1.38,0.4080799591799982,0.41005574541912737
Vidhi Reddy,19,0,0,0,90.33,7.7,7.11,4.73,8.78,5.88,0.0,occasionally,0,6.840000000000001,2,0,-1.8200000000000003,0.2584416364018368,0.2615991308946132
Saloni Chaudhary,21,1,0,1,72.75,7.23,8.38,7.63,5.51,7.01,1.0,rarely,0,7.151999999999999,1,1,-0.22000000000000064,0.43519824714109917,0.4349462050554741
Bhavesh Wagh,20,0,4,0,78.14,6.95,6.48,7.47,5.89,5.55,3.0,regularly,0,6.467999999999999,3,1,-1.4000000000000004,0.5230663024882193,0.5284650271537124
Shivansh Das,19,1,4,2,94.84,7.06,6.64,6.24,6.25,6.75,0.0,never,0,6.587999999999999,0,0,-0.3099999999999996,0.3884503406669269,0.38910099933865117
Gauri D'Souza,20,1,4,2,68.94,7.99,4.13,5.78,8.18,7.01,0.0,never,0,6.618,0,0,-0.9800000000000004,0.5014557132995167,0.4992866157965016
Aarav D'Souza,19,0,0,0,72.58,8.6,6.995,5.65,6.31,6.88,0.0,never,0,6.886999999999999,0,0,-1.7199999999999998,0.4527718582105233,0.45564175220932335
Khushi Bose,22,0,1,1,61.16,6.02,5.57,7.53,7.21,6.82,2.0,occasionally,0,6.630000000000001,2,1,0.8000000000000007,0.5650568778701563,0.5699943679747284
Vivaan Thomas,21,1,0,1,89.47,7.93,6.995,7.57,6.92,7.21,1.0,occasionally,0,7.325,2,1,-0.7199999999999998,0.2791217696671368,0.2750000839741331
Raj Agarwal,19,0,3,0,96.13,6.85,7.81,7.9,6.25,4.54,2.0,never,0,6.67,0,1,-2.3099999999999996,0.5228712068913768,0.5384347783708612
Kabir Dalvi,22,0,3,0,80.06,5.36,7.44,7.0,8.45,5.69,2.0,rarely,0,6.787999999999999,1,1,0.33000000000000007,0.5210253023981751,0.5299879196031331
Sejal Pawar,19,1,0,2,72.58,8.06,8.32,7.92,6.83,7.01,1.0,rarely,0,7.628,1,1,-1.0500000000000007,0.3788156196536302,0.38047944040200804
Deepak Gokhale,19,1,1,1,97.0,5.31,5.16,7.0,8.38,5.11,2.0,never,0,6.192,0,1,-0.1999999999999993,0.576342407779812,0.5756371191205295
Kabir Sawant,18,0,2,1,54.08,8.5,8.36,7.12,6.46,5.83,0.0,occasionally,0,7.2540000000000004,2,0,-2.67,0.3719422517033346,0.3611797588299403
Rohan Shetty,20,0,0,1,56.56,9.45,8.32,7.57,6.28,6.08,0.0,regularly,0,7.540000000000001,3,0,-3.369999999999999,0.2664105411651707,0.2633212527399778
Prisha Trivedi,21,0,3,0,60.36,8.09,7.5,9.8,6.97,8.36,0.0,regularly,0,8.144,3,0,0.2699999999999996,0.17678662544646867,0.18966361851952482
Tanvi Sharma,18,1,0,1,83.67,5.88,6.91,5.65,5.17,4.44,1.0,rarely,0,5.61,1,1,-1.4399999999999995,0.5711648707866854,0.5593555217933063
Saloni Bansal,18,1,0,0,86.02,5.25,6.83,5.23,6.65,7.85,1.0,occasionally,0,6.362,2,1,2.5999999999999996,0.41027103280607496,0.4041695833445871
Manav Shaikh,18,1,2,2,71.7,5.6,7.73,5.7,8.42,7.66,0.0,occasionally,0,7.022,2,0,2.0600000000000005,0.3204670288441335,0.3234062243962388
Monika Bansal,18,1,2,0,74.22,7.34,6.59,7.0,6.29,8.53,0.0,occasionally,0,7.15,2,0,1.1899999999999995,0.2937539394303208,0.2934235271281238
Payal Chopra,19,0,1,0,51.16,5.8,8.46,8.74,6.21,7.01,1.0,never,1,7.244,0,1,1.21,0.5813848785905094,0.5670064665457772
Shreya Wagh,20,0,3,2,69.04,5.34,6.995,6.07,6.06,8.19,0.0,rarely,0,6.531000000000001,1,0,2.8499999999999996,0.45142119638622913,0.44874262340111415
Ishita Bhat,19,1,1,1,71.72,8.03,7.33,6.96,9.28,7.69,0.0,never,0,7.858,0,0,-0.33999999999999897,0.34006663264999853,0.3439518417124094
Aryan Naik,20,1,1,2,48.68,8.21,7.9,7.27,7.05,4.86,1.0,never,1,7.058,0,1,-3.3500000000000005,0.6148812918329982,0.6065734720771923
Neha Mathew,19,1,0,1,97.3,6.19,4.34,6.97,6.85,8.07,3.0,regularly,0,6.484,3,1,1.88,0.4348830927154306,0.44843643947791456
Tanish Saxena,22,0,1,2,84.43,5.47,8.39,8.52,5.51,8.63,0.0,rarely,0,7.304,1,0,3.160000000000001,0.2893267701173574,0.2894908725574904
Krupa Nikam,21,0,3,1,78.89,5.19,6.995,7.74,6.54,4.06,2.0,never,0,6.1049999999999995,0,1,-1.1300000000000008,0.6683224780142271,0.6607770858181412
Krupa More,21,1,0,0,68.51,7.16,6.35,7.34,6.64,5.39,1.0,rarely,0,6.5760000000000005,1,1,-1.7700000000000005,0.5234414863283007,0.5221188625943416
Shivansh Shirke,22,1,3,0,76.35,7.72,8.15,7.0,6.72,6.52,1.0,regularly,0,7.2219999999999995,3,1,-1.2000000000000002,0.2905273584056187,0.2904519501780869
Tanya George,18,1,1,1,86.28,7.48,7.2,8.0,7.44,6.45,1.0,occasionally,0,7.314,2,1,-1.0300000000000002,0.29480445418254936,0.2906143355058853
Shivansh Sharma,19,1,3,0,100.0,9.76,5.32,8.18,5.37,7.21,0.0,regularly,0,7.167999999999999,3,0,-2.55,0.11549659333073205,0.12842439440035078
Mayank Sawant,22,1,0,2,85.94,7.21,5.78,6.16,5.21,5.56,0.0,regularly,0,5.984,3,0,-1.6500000000000004,0.32094726415943814,0.32267827200141097
Diya Bhatt,19,1,1,2,96.41,7.45,7.2,6.94,5.62,7.01,1.0,occasionally,0,6.843999999999999,2,1,-0.4400000000000004,0.30562475613050394,0.30263536234650035
Saloni Rane,18,1,2,1,93.86,8.38,7.07,7.0,7.64,6.86,0.0,never,0,7.390000000000001,0,0,-1.5200000000000005,0.29657532190773467,0.2982389037613318
Rudra Sethi,21,0,2,1,74.66,7.73,5.79,6.36,7.8,6.39,2.0,rarely,0,6.814,1,1,-1.3400000000000007,0.5422156856859862,0.5379059659037947
Manav Trivedi,19,1,2,0,75.03,8.74,6.77,9.99,5.58,7.35,0.0,never,0,7.686,0,0,-1.3900000000000006,0.34581444908004916,0.34408100754644955
Kavya Prajapati,18,1,2,1,37.72,5.75,5.99,6.35,6.13,7.01,0.0,occasionally,0,6.2459999999999996,2,0,1.2599999999999998,0.5666176426448961,0.5556687210868642
Sejal Gawande,21,0,4,2,69.69,6.66,8.91,6.25,6.28,7.5,1.0,never,0,7.12,0,1,0.8399999999999999,0.5128462946843952,0.5103541193866854
Pranav Sinha,20,0,3,0,72.58,6.06,6.52,7.6,7.1,7.01,0.0,never,1,6.858,0,0,0.9500000000000002,0.4562535642464808,0.4571669013544793
Rahul Khan,18,1,1,2,72.66,4.88,7.98,9.29,7.19,7.28,1.0,rarely,0,7.324,1,1,2.4000000000000004,0.4149533271302938,0.41529765388636863
Pallavi Khan,18,1,3,2,98.34,7.3,7.48,7.53,5.56,8.8,3.0,rarely,0,7.3340000000000005,1,1,1.5000000000000009,0.44820962271513026,0.45769272538511624
Jay Kulkarni,22,0,4,2,87.33,7.07,5.53,6.62,8.67,7.01,1.0,regularly,0,6.9799999999999995,3,1,-0.0600000000000005,0.2701473722123841,0.27087187646241145
Anjali Joshi,22,0,2,0,81.46,8.19,6.73,7.0,6.79,7.01,0.0,rarely,0,7.144,1,0,-1.1799999999999997,0.32190773479004703,0.32188776706636163
Aniket Iyer,22,0,3,2,64.28,8.33,9.21,6.17,8.15,6.24,1.0,rarely,0,7.62,1,1,-2.09,0.4171444007563706,0.4158358067714085
Vivaan Prajapati,20,0,1,0,94.74,6.35,6.78,7.11,5.76,7.27,2.0,regularly,0,6.653999999999999,3,1,0.9199999999999999,0.35096197136596946,0.3570973761251269
Shivansh Rao,18,0,3,1,72.58,6.06,6.69,5.95,7.19,8.29,1.0,rarely,0,6.836,1,1,2.2299999999999995,0.473902212083921,0.46476972905490016
Komal Ghosh,21,0,3,2,100.0,6.45,9.55,4.72,8.5,6.65,1.0,rarely,0,7.1739999999999995,1,1,0.20000000000000018,0.3098718372002281,0.3198780038533155
Saanvi Bhatt,21,0,4,0,61.65,5.85,7.3,7.0,7.47,5.76,3.0,regularly,0,6.675999999999999,3,1,-0.08999999999999986,0.5723354443677403,0.5940279409779584
Saanvi Chitale,18,1,1,1,72.58,9.97,6.37,6.74,6.49,7.79,0.0,regularly,0,7.4719999999999995,3,0,-2.1800000000000006,0.20244920010805292,0.21296512404332288
Gauri Kamble,20,0,3,0,61.31,7.84,8.01,7.72,8.82,6.35,1.0,rarely,0,7.748,1,1,-1.4900000000000002,0.4151484227271362,0.419652280557543
Reyansh Rawat,20,1,0,0,50.22,7.04,8.87,7.0,6.79,8.23,2.0,regularly,0,7.586,3,1,1.1900000000000004,0.43950535762523624,0.4481693980793717
Nandini Bhat,18,1,1,2,72.58,7.59,5.39,4.52,8.21,7.46,1.0,regularly,0,6.634,3,1,-0.1299999999999999,0.37809526668067345,0.3766640927709411
Jay Chopra,21,1,2,0,84.75,5.87,7.9,7.04,7.32,7.01,1.0,never,0,7.0280000000000005,0,1,1.1399999999999997,0.4560884833568448,0.4583992516022736
Chirag Bhosale,22,1,3,0,74.45,5.64,6.995,6.02,6.16,7.52,1.0,never,0,6.4670000000000005,0,1,1.88,0.5698142089623915,0.5713852801311803
Karan Deshmukh,19,1,1,1,96.2,5.96,6.84,7.05,6.18,5.63,0.0,never,0,6.332,0,0,-0.33000000000000007,0.41306240057628235,0.4172233270103046
Payal D'Souza,18,1,2,0,81.76,7.25,7.55,7.52,4.87,7.76,0.0,regularly,0,6.99,3,0,0.5099999999999998,0.2189873037788515,0.21637549964314695
Diya Pillai,21,0,0,0,70.64,6.91,6.75,6.73,7.19,6.46,1.0,never,0,6.808,0,1,-0.4500000000000002,0.5460275535012156,0.5466978286212097
Mansi Menon,18,1,4,0,80.75,7.43,5.75,9.22,5.43,7.33,2.0,never,0,7.031999999999999,0,1,-0.09999999999999964,0.5486538403817871,0.5433924740812873
Tanish Chowdhury,19,0,3,0,79.93,8.47,8.41,7.5,5.7,6.33,0.0,regularly,0,7.282000000000001,3,0,-2.1400000000000006,0.19216916288981578,0.1913732785475652
Amit Gupta,22,0,1,2,96.84,6.94,6.75,8.33,8.31,9.14,1.0,never,0,7.894000000000001,0,1,2.2,0.29768586607437625,0.30181091914846203
Harsh Nikam,22,1,2,2,53.96,6.95,5.99,7.0,5.2,5.3,0.0,never,1,6.088,0,0,-1.6500000000000004,0.6325299396704385,0.6235024301979002
Neha Mukherjee,22,1,0,2,36.33,6.28,7.56,8.06,7.25,6.92,2.0,regularly,0,7.214,3,1,0.6399999999999997,0.5467028844133625,0.5333577548249218
Gauri Lad,21,0,0,0,76.87,6.8,6.9,7.62,5.59,7.05,1.0,rarely,0,6.792,1,1,0.25,0.4598703364648678,0.45844303058195957
Anjali Gadkari,21,1,0,0,77.49,5.97,6.47,7.54,8.57,7.24,1.0,occasionally,0,7.1579999999999995,2,1,1.2700000000000005,0.35310802293123633,0.3569619612815739
Sneha Joshi,21,1,0,1,72.32,7.9,6.26,6.01,7.27,8.34,1.0,occasionally,0,7.156000000000001,2,1,0.4399999999999995,0.3766245460275534,0.37500639023151794
Reyansh Rane,18,1,2,0,69.1,6.91,5.55,6.19,10.0,7.71,0.0,occasionally,0,7.272,2,0,0.7999999999999998,0.30215805744814955,0.30100341900977995
Sumit Menon,20,0,1,0,58.54,6.25,7.6,8.45,5.21,6.8,0.0,occasionally,0,6.861999999999999,2,0,0.5499999999999998,0.3989254734820063,0.38958537190002784
Riya Shetty,20,0,2,0,83.62,8.83,6.2,7.0,7.15,6.19,1.0,never,0,7.074,0,1,-2.6399999999999997,0.4556532701023502,0.4487602408675149
Heena Shah,19,1,1,2,74.55,6.57,6.76,6.29,7.5,7.17,1.0,regularly,0,6.858,3,1,0.5999999999999996,0.34233274304409156,0.34448604458303667
Ishaan Gokhale,21,0,0,2,48.57,4.88,6.67,8.17,5.54,5.49,0.0,rarely,1,6.15,1,0,0.6100000000000003,0.5893237686466368,0.604255126148176
Shivansh Jain,18,0,4,0,82.41,8.55,7.37,7.35,7.26,7.59,1.0,rarely,0,7.6240000000000006,1,1,-0.9600000000000009,0.33503916919290444,0.3389307027450297
Monika Saxena,19,1,1,0,38.35,7.0,6.31,7.0,8.31,7.02,0.0,never,1,7.128,0,0,0.019999999999999574,0.5779481946153615,0.5649181479633214
Vidhi Kadam,21,0,0,1,73.32,5.99,4.6,9.73,7.4,6.73,2.0,regularly,0,6.890000000000001,3,1,0.7400000000000002,0.4190653420175886,0.4171410151318551
Nisha Fernandes,21,1,0,1,81.9,9.07,5.8,5.82,6.02,8.07,0.0,occasionally,0,6.956,2,0,-1.0,0.282468409520665,0.2782247501541328
Aditya Sethi,22,1,1,2,77.2,7.49,5.52,7.0,4.78,7.61,1.0,occasionally,0,6.4799999999999995,2,1,0.1200000000000001,0.435813548638833,0.4364739483751223
Kabir Gokhale,22,1,2,0,68.68,5.2,7.92,8.7,7.02,5.07,2.0,regularly,0,6.781999999999999,3,1,-0.1299999999999999,0.4529219317465558,0.45186790593682286
Vaishnavi Nikam,19,1,3,1,63.47,8.39,6.78,6.74,6.24,7.01,2.0,never,1,7.032000000000001,0,1,-1.3800000000000008,0.6264519614611158,0.6286203486610432
